,sentence,label
4902,　　176、只有经历过地狱般的折磨，才有征服天堂的力量。只有流过血的手指才能弹出世间的绝唱。,积极
4903,　　177、一个真正的将军是拼出来的。,积极
4904,　　178、不好对挫折叹气，姑且把这一切看成是在你成大事之前，务必经受的准备工作。,积极
4905,　　179、好多人做不好自己，是因为总想着做别人！,积极
4906,　　180、孤独是，在你需要别人的时候，你遍寻不着；在你不需要别人的时候，你自给自足——安妮宝贝《清醒纪》,积极
4907,　　181、没有外界的激励人便会失去其灵魂的重量，外在表现为对身份的焦虑，产生强烈的不确定感以及欲壑难平的煎熬等等。人相当于一个容器，自古以来人就深知这一点，因而开始对这个世界加以改造，以满足自身的需要。,积极
4908,　　182、我说人生啊，如果尝过一回痛快淋漓的风景，写过一篇杜鹃啼血的文章，与一个赏心悦目的人错肩，也就够了。,积极
4909,　　183、人生需要一个好的心态。看别人不顺眼，是自己修养不够。人愤怒的那一个瞬间，智商是零，过一分钟后恢复正常。人的优雅关键在于控制自己的情绪。用嘴伤害人，是最愚蠢的一种行为。,积极
4910,　　184、当一个人有目标有追求时，所有的顺和不顺都是顺；当一个人没有目标没有追求时，所有的顺和不顺都是不顺！,积极
4911,　　185、我不去想是否能够成功，既然选择了远方，便只顾风雨兼程！,积极
4912,　　186、我等你，一向一向等你。我在那里等你，其实只是为了积累足够多的失望，多到能说服自己戒掉对你的暧昧幻想。,积极
4913,　　187、朋友不分距离，天涯同好，交得其道；朋友不分男女，真知灼同，同日而语；一首音乐，简单和谐；一个问候，关怀体贴；一条信息，温馨弥漫。,积极
4914,　　188、成功没有快车道，幸福没有高速路。所有的成功，都来自不倦的努力和奔跑；所有幸福，都来自平凡的奋斗和坚持。,积极
4915,　　189、微笑拥抱每一天，做像向日葵般温暖的女子。,积极
4916,　　190、真的算得勇敢的人是那个最了解人生的幸福和灾患，然后勇往直前，担当起将来会发生的事故的人。——伯利克里,积极
4917,　　191、目标的坚定是性格中最必要的力量源泉之一，也是成功的利器之一。没有它，天才会在矛盾无定的迷径中徒劳无功。,积极
4918,　　192、牢记所得到的，忘记所付出的。,积极
4919,　　193、人生也是如此，同样是进退留转，对心态好的人来说是一种职责，是一股动力；而对心态差的人来说，把握不好，则会给心理身体家庭和事业带来负面影响。,积极
4920,　　194、恐惧自我受苦的人，已经正因自我的恐惧在受苦。,积极
4921,　　195、生活没有过去，也没有以前，不要让心灵朝向阴暗，要学会执着地应对阳光，即使在没有阳光的.日子，也要为自己点燃火把，照亮生活之路，引领着自己和别人寻找阳光的出口。,积极
4922,　　196、每个人都不是你所看到的那个样貌，他们都是一边是长着翅膀纯洁善良的天使，一边是拿着夜叉面目狰狞的恶魔。他们心中的脆弱和胆小，他们不想承认的虚荣和懦弱，都躲在了那些光鲜之下。他们也有潦倒的时候，他们也看过人间的疾苦，他们也会在选择前犹豫，他们也曾愚蠢地放弃机会，他们也在对自己的下属横眉冷对时，突然想起以前也有人这样对待过自己。,积极
4923,　　197、爱是恒久忍耐，又有恩慈。爱是不嫉妒。爱是不自夸，不张狂，不作害羞的事。不求自己的益处。不轻易发怒。不计算人的恶。不喜欢不义。只喜欢真理。凡事包容。凡事相信。凡事盼望。凡事忍耐。爱是永不止息。,积极
4924,　　198、自爱的首要条件就是先吃好一顿饭，睡好一个觉，不问理由地先强壮自己的身体。无论发生什么，都要善待自己。,积极
4925,　　199、别小看任何人，越不起眼的人往往会做些让人想不到的事。,积极
4926,　　200、不要生气要争气，不要看破要突破，不要嫉妒要欣赏，不要托延要用心，不要心动要行动。,积极
4927,　　201、生命力的好处在于拚搏，因为世界本身就是一个竞技场。,积极
4928,　　202、社会中没有永远的朋友，也没有永远的敌人。有的只是不断轮转的利益驱使。利益相冲则为敌，利益互助则为友。,积极
4929,　　203、任何事物都不如习惯那样强有力。,积极
4930,　　204、不攀不比，心淡然；不怒不嗔，心随和。不艾，不怨，心坦然。生活，有苦乐，人生，有起落。学会挥袖从容。乐观，那不是没烦恼，而是要懂得知足；人生无完美，曲折亦风景，看开，想通，就是完美。,积极
4931,　　205、善待他人，体谅他人，热爱生命，努力生活。,积极
4932,　　206、人生，没有永远的伤痛，再深的痛，在切之时，伤口总会痊愈。人生，没有过不去的坎，你不能够坐在坎边等它消失，你只能想办法穿过它。人生，没有永远的爱情，没有结局的感情，总要结束；不能拥有的人，总会忘记。,积极
4933,　　207、人就应趁着年轻，和志同道合的人一起，制造些比夏天还温暖的事，比春天还有生机的事。其它的，一概不理！,积极
4934,　　208、做你自己想要做的那种人。,积极
4935,　　209、高贵的心灵也许会在岁月里与庸俗乘坐同一班列车，就像美丽的天鹅与丑陋的野鸭，在迁徙的途中会在同一个湖泊里歇息。,积极
4936,　　210、障碍与失败，是通往成功最稳靠的踏脚石，肯研究利用它们，便能从失败中培养出成功。,积极
4937,　　211、有人说要做一道光，有人说要应对光，但我却想做一个背光的人。自己如果发光，会照亮他人，但也会不留意迷失自己，如果面光而行，会灿烂光明，但也会因为耀眼看不清前方的道路。只有背对着光，才能够看清这个世界，才能把得失成败看透，才能看懂自己真正想要的是什么。,积极
4938,　　212、态度决定一切，实力扞卫尊严！人要经得起诱惑耐得住寂寞！,积极
4939,　　213、没有不老的誓言，没有不变的承诺，踏上旅途，义无反顾！,积极
4940,　　214、当等待和回忆出现的时候，人类已经进入了悲哀！你在红尘中，是历练！红尘中有一个你，是历练后的横空出世！,积极
4941,　　215、人生最大的失败，就是放弃。,积极
4942,　　216、青春伴随着梦想，如诗如画，如歌如曲，追逐梦想的微光，即使前方荆棘满地，也依然要风雨兼程，永不言弃！,积极
4943,　　217、看着很容易的事，实际上做起来往往是很不容易的。除了少许的天份之外，大多是靠努力得来的：三分天才，七分努力。是成功不变的法则，一个不愿或不肯努力的人，比起原地踏步，还要糟糕，所以你要好好的去把握一分一秒的时刻。,积极
4944,　　218、风吹起如花般破碎的流年，而你的笑容摇晃摇晃，成为我命途中最美的点缀，看天，看雪，看季节深深的暗影。,积极
4945,　　219、海浪的品格，就是无数次被礁石击碎又无数闪地扑向礁石。,积极
4946,　　220、喜欢就争取，得到就珍惜，错过就忘记。人生也许不尽完美，正因为不完美，我们才需要不断地努力创造努力奋斗。时间就是生命，所以我们必须珍惜宝贵的生命，执着地守候生命中每一个必经的十字路口。,积极
4947,　　221、世界太大，生命这样短。要把它过得尽量像自己想要的那个样貌。,积极
4948,　　222、金钱损失了还能挽回，一旦失去信誉就很难挽回。,积极
4949,　　223、缘分不是人海中两个人的擦身，缘分是不可能的相遇。比如我是空中的鸟，你是林中的豹，只是我们碰巧相爱。,积极
4950,　　224、在真实的性命里，每桩伟业都由信心开始，并由信心跨出第一步。,积极
4951,　　225、我走得很慢！但我从不后退！,积极
4952,　　226、前有阻碍，奋力把它冲开，运用炙热的活力，转动心中的期待，血在澎湃，吃苦流汗算什么。,积极
4953,　　227、自己选择的路跪着也要把它走完。,积极
4954,　　228、咱们什么都没有，唯一的本钱就是青春。梦想让我与众不一样，奋斗让我改变命运！,积极
4955,　　229、人生有开始这天，就会有结束那日；天边无尽头，生命有尽头；在有限时间，让幸福无限；哭着过不如笑着活！,积极
4956,　　230、在你经历过风吹雨打之后，也许会伤痕累累，但是当雨后的第一缕阳光投射到你那苍白憔悴的脸庞时，你就应欣喜若狂，并不是因为阳光的温暖，而是在苦了心志，劳了筋骨，饿了体肤之后，你毅然站立在前进的路上，做着坚韧上进的自己。,积极
